8.652298031983976	4.4048178617521625	4.356025002633346	0.032
8.678463638129497	4.39342263188825	4.365222769832809	0.064
9.758494281461322	4.223441647946356	4.207058636610413	0.096
10.80273602189178	4.109051517903217	4.099088562115054	0.128
11.819184375048101	4.0274515844173555	4.020855106283791	0.16
12.813646810276389	3.9668277923691657	3.961531307942568	0.192
13.791187797727158	3.920379693843114	3.914918113260615	0.224
14.756384595375788	3.8839276358081887	3.8772202466391033	0.256
15.713493506986772	3.8547692065250274	3.8459899157844952	0.28800000000000003
16.66657384913136	3.8310848577165033	3.8195809058254167	0.32
17.619602964512488	3.811606741189839	3.7968482179894596	0.352
18.57658735246236	3.795426312391778	3.776971465456833	0.384
19.541573990453234	3.7818777517098026	3.7593496753508466	0.41600000000000004
20.518811136603343	3.7704617399002998	3.743532255664575	0.448
21.512807371389847	3.7607974226596363	3.7291755165234037	0.48
22.52842204866062	3.7525896822955693	3.7160131834297356	0.512
23.57096455069026	3.745606652282649	3.703836141052861	0.544
24.646306968333544	3.7396639419486775	3.6924782153546736	0.5760000000000001
25.761015792347138	3.7346133634516367	3.681805996865231	0.608
26.922518837135947	3.730335124707197	3.671710910848059	0.64
28.139297668589922	3.7267314811227394	3.662104141699414	0.672
29.421112509943793	3.7237214889260604	3.652913463418397	0.704
30.779311204094046	3.721238255314141	3.6440792841705214	0.736
32.22721481922871	3.719226311481685	3.635552260790469	0.768
33.780616584460546	3.7176395822015205	3.6272914527377056	0.8
35.45843597229713	3.7164398028897647	3.6192628837532452	0.8320000000000001
36.44171075642246	3.7155952790094395	3.6114384129872943	0.864
36.38255192158715	3.7149636455985204	3.6039118415128963	0.896
36.325235548648955	3.7143799783235076	3.5968184158976717	0.928
36.269719004098704	3.713839511394455	3.5901491226729725	0.96
36.21595171809933	3.713339086044311	3.5838946269662557	0.992
36.16388711409714	3.712875759502988	3.5780464696188075	1.024
36.11348246116003	3.7124468016614545	3.572596995462685	1.056
36.06469860373446	3.712049694854081	3.5675392783757327	1.088
36.0174996777625	3.711682128474097	3.5628670527863613	1.12
35.971852853846904	3.7113419891043975	3.5585746530756315	1.1520000000000001
35.92772808090004	3.7110273490724577	3.554656958989606	1.184
35.885097862237984	3.7107364536606884	3.551109347558038	1.216
35.843937037638625	3.7104677080883075	3.5479276504370203	1.248
35.80422259863844	3.7102196645821213	3.545108116470219	1.28
35.765933507244284	3.7099910102037064	3.542647378449831	1.312
35.729050548137444	3.709780555091757	3.5405424242284367	1.344
35.693556181926866	3.7095872216685106	3.5387905711917527	1.3760000000000001
35.65943442736587	3.7094100348155155	3.5373894438145035	1.408
35.626616971359866	3.7092390837998748	3.5363314923390545	1.44
35.595146963994296	3.709078648070908	3.5356250129971856	1.472
35.565075286444674	3.7089345445365494	3.5352788958535926	1.504
35.536430661640495	3.708810359319803	3.535298310078224	1.536
35.5092187509377	3.7087072135824397	3.535684670301393	1.568
35.4834218760035	3.7086237608430657	3.5364355377249166	1.6
35.458999305678006	3.7085562759656594	3.5375445858465793	1.6320000000000001
35.43588810935207	3.708498435827581	3.5390020241666567	1.6640000000000001
35.41400459122089	3.7084418257952847	3.5407944606909663	1.696
35.393367222400556	3.7083910792130275	3.542923206632775	1.728
35.37400557331156	3.708350844926355	3.545392584958507	1.76
35.35591678706566	3.7083208163277925	3.548203061847321	1.792
35.339098828034814	3.7083007430159785	3.551355275094518	1.824
35.32355048495286	3.7082904258491123	3.554850034816915	1.856
35.309271345015844	3.7082897119760574	3.558688325071352	1.8880000000000001
35.296261790306446	3.7082984921049893	3.562871304898517	1.92
35.284522985631895	3.7083166976945345	3.56740031105651	1.952
35.2740568850524	3.7083443002202325	3.572276859947947	1.984
35.26486623095056	3.708381309872659	3.577502651538067	2.016
35.25695457087737	3.708427776284437	3.583079572371579	2.048
35.25032626469154	3.7084837884932993	3.5890097007522703	2.08
35.244986511572336	3.70854947692412	3.595295311068925	2.112
35.24094136754874	3.708625014474373	3.6019388805501413	2.144
35.23819778126663	3.7087106197808173	3.6089430951319628	2.176
35.23676362332316	3.7088065594827957	3.616310858138989	2.208
35.236647734571015	3.7089131528901427	3.624045298124774	2.24
35.03956063714749	3.709030775636855	3.6321497799052347	2.2720000000000002
33.51888121127306	3.7091909848622557	3.640596584231542	2.3040000000000003
