34.39991210643881	79	21	5.6000000000000005
34.29074411771527	78	21	5.632
34.199214766518054	77	20	5.664
34.125100140573565	76	20	5.696
34.06821972448042	75	20	5.728
34.028435329264966	75	19	5.76
34.00565026645261	74	19	5.792
33.99980878299542	72	19	5.824
34.0108957737653	71	18	5.856
34.03893751915693	69	18	5.888
34.08400109924147	68	18	5.92
34.146194532759424	66	17	5.952
34.22566743800911	65	17	5.984
34.32261194742119	64	17	6.016
34.43772706992439	63	17	6.048
34.57104709793454	62	17	6.08
34.72286776408933	61	16	6.112
34.89354343879219	59	16	6.144
35.08348592818694	58	16	6.176
35.293165851971956	57	16	6.208
35.5231146681699	56	16	6.24
35.773927413045605	55	15	6.272
36.04626610316181	54	15	6.304
36.34086384704997	53	15	6.336
36.65852964288619	52	14	6.368
37.00015394668191	51	14	6.4
37.366715024630764	50	14	6.432
37.75928621291907	49	14	6.464
38.179044138986136	48	14	6.496
38.62727806707115	47	14	6.5280000000000005
39.105400468418665	46	14	6.5600000000000005
39.61495903061068	45	14	6.5920000000000005
40.15765026465507	44	14	6.6240000000000006
40.20195116229153	44	14	6.656000000000001
40.184433818854465	44	15	6.688
40.154296026353066	44	14	6.72
40.16802002398463	44	14	6.752
40.165977047846454	44	14	6.784
40.16203510431869	44	14	6.816
40.15640646096084	44	14	6.848
40.14918538004876	44	14	6.88
40.14042453490305	44	14	6.912
40.130166591719814	44	14	6.944
40.11845722105081	44	14	6.976
40.10534411549838	44	14	7.008
40.090876209421936	44	14	7.04
40.07510303700972	44	14	7.072
40.05807423860902	44	14	7.104
40.03983915280886	43	14	7.136
39.652549555078835	44	14	7.168
39.648621616655355	44	14	7.2
39.64323932086343	44	14	7.232
39.63634266037417	44	14	7.264
39.627934664947226	44	14	7.296
39.618033664187536	44	14	7.328
39.60666922840067	44	14	7.36
39.593878971487555	44	14	7.392
39.579706085116634	44	14	7.424
39.5641974203019	44	14	7.456
39.54740203622354	44	14	7.488
39.52937008233189	44	14	7.5200000000000005
39.51015197471347	44	14	7.5520000000000005
39.48979777016464	44	14	7.5840000000000005
39.46835672524364	44	14	7.6160000000000005
39.4458769650221	43	14	7.648000000000001
39.05790570183795	44	15	7.68
39.05027941640973	44	15	7.712
39.041326940530524	44	15	7.744
39.03097913764189	44	15	7.776
39.0192383692409	44	15	7.808
39.006122187230844	44	15	7.84
38.99165913493292	44	15	7.872
38.97588548172778	44	15	7.904
38.958842745010465	44	15	7.936
38.940575774961204	44	15	7.968
38.921131336154986	44	15	8.0
38.90055701913591	44	15	8.032
38.87890046555909	44	15	8.064
38.856208777179596	44	15	8.096
38.8325281222527	44	15	8.128
38.80790343651722	44	15	8.16
38.78237825083665	44	15	8.192
38.755994557615175	44	15	8.224
38.72879276252438	44	15	8.256
38.70081164236066	44	15	8.288
38.67208836231365	44	16	8.32
38.64265848164711	43	16	8.352
38.252200240366754	44	16	8.384
38.23863414579816	44	16	8.416
38.22402976932349	44	16	8.448
38.20823787430363	44	16	8.48
38.1912567147023	44	16	8.512
38.173099550505505	44	16	8.544
38.15379036909094	44	16	8.576
38.133360648776424	44	16	8.608
38.111846916886726	44	16	8.64
38.08928887315517	44	16	8.672
38.06572801100211	44	16	8.704
38.041206567569006	44	16	8.736
38.015766783351474	44	16	8.768
37.98945034399384	44	16	8.8
37.96229801551073	44	16	8.832
37.93434936999817	44	16	8.864
37.90564263533078	44	16	8.896
37.876214580688604	44	16	8.928
37.84610048308277	44	16	8.96
37.815334098817765	44	16	8.992
37.78394769144927	44	16	9.024000000000001
37.75197204539167	44	16	9.056000000000001
37.71943652344438	44	16	9.088000000000001
37.686369099754096	44	16	9.120000000000001
37.65279642825711	44	16	9.152000000000001
37.61874388239081	44	16	9.184000000000001
37.58423562634629	44	16	9.216000000000001
37.54929524376587	44	16	9.248
37.51394498222947	44	16	9.28
37.47820566560715	44	16	9.312
37.442097107966816	44	16	9.344
37.40563815325696	44	16	9.376
37.368846730674136	44	16	9.408
37.3317398889485	44	17	9.44
37.29433384812497	44	17	9.472
37.256644030200036	44	17	9.504
37.21868510595098	44	17	9.536
37.18047102237127	44	17	9.568
37.14201504632334	44	17	9.6
37.10332978753888	44	17	9.632
37.06442723960031	44	17	9.664
37.025317640563244	44	17	9.696
36.98601175097639	44	17	9.728
36.946519959942506	44	17	9.76
36.90685112215596	44	17	9.792
36.86701418666069	44	17	9.824
36.827018154468846	44	17	9.856
36.786869872178634	44	17	9.888
36.746577543715375	44	17	9.92
36.706149100472686	44	17	9.952
36.66559209230221	44	17	9.984
36.62491223241806	44	17	10.016
36.58411616600943	44	17	10.048
36.54321044473866	44	17	10.08
36.50220129664479	44	17	10.112
36.461094626648176	44	17	10.144
36.41989603572929	44	17	10.176
36.37861082258381	44	17	10.208
36.33724400494783	44	17	10.24
36.29580032263967	44	17	10.272
36.25428425831184	44	17	10.304
36.212700041163465	44	17	10.336
36.171051667926925	44	17	10.368
36.12934290513402	44	17	10.4
36.08757731010568	44	17	10.432
36.04575823296569	44	17	10.464
36.00388883582248	44	17	10.496
35.96197209454329	44	17	10.528
35.92001081751499	44	17	10.56
35.878007645516995	44	17	10.592
35.835965070191385	44	17	10.624
35.793885433495475	44	17	10.656
35.75177094428689	44	17	10.688
35.70962367753924	44	17	10.72
35.66744559056459	44	17	10.752
35.62523852038379	44	17	10.784
35.58300420007521	44	17	10.816
35.540744255128324	44	17	10.848
35.4984602188817	44	17	10.88
35.45615352901352	44	17	10.912
35.41382554126678	44	18	10.944
35.37147752595502	44	18	10.976
35.32911068156077	44	18	11.008000000000001
35.2867261296769	44	18	11.040000000000001
35.244324928699186	44	18	11.072000000000001
35.20190806873192	44	18	11.104000000000001
35.15947648378872	44	18	11.136000000000001
35.11703104687529	44	18	11.168000000000001
35.07457258222126	44	18	11.200000000000001
35.03210185894741	44	18	11.232000000000001
34.98961960353337	44	18	11.264
34.94712649358671	44	18	11.296
34.90462316894858	44	18	11.328
34.86211022576053	44	18	11.36
34.819588227720764	44	18	11.392
34.77705769884586	44	18	11.424
34.734519135064865	44	18	11.456
34.69197299718531	44	18	11.488
34.64941972121834	44	18	11.52
34.606859711729534	44	18	11.552
34.56429335239948	44	18	11.584
34.52172099814878	44	18	11.616
34.47914298611006	44	18	11.648
34.43655962802844	44	18	11.68
34.39397122002976	44	18	11.712
34.351378035468265	44	18	11.744
34.308780334990516	44	18	11.776
34.26617835821073	44	18	11.808
